"","person_id","p_violence_raw","p_recid_raw","p_fail_to_appear_raw","p_current_age","cq_fail_appear_two_yr","cq_fail_appear_two_plus","p_yrs5_felcount_person","p_felony_count_person","cq_prior_conviction_F","p_misdem_count_5yrs","p_misdem_count_person","cq_prior_conviction_M","p_drug_count_5yrs","p_drug_count_person","p_yrs5_trafcount_person","p_traffic_count_person","prior_conviction_T","p_current_violent_offense","p_prison_visits","p_prison_time","p_jail_visits","p_jail_time","cq_violent_conviction","p_marital_status","p_sex","p_race","p_numcases","corrected_age"
"7699",11075,-1.21,0.53,18,22,0,0,4,4,3,2,2,1,0,0,7,7,3,1,0,NA,1,5.29355324074074,1,1,1,3,9,-2.49745946014858
"7700",11075,-1.21,0.53,18,22,0,0,4,4,3,2,2,1,0,0,7,7,3,1,0,NA,1,5.29355324074074,1,1,1,3,9,-2.49745946014858
"7701",11077,-3.1,-0.47,20,35,0,0,1,3,0,12,18,11,5,7,3,5,2,1,0,NA,1,14.2972337962963,1,7,1,2,16,-3.51946813438919
"7702",11079,-2.44,-0.08,24,32,0,0,0,1,0,0,2,2,0,0,2,3,0,0,0,NA,2,34.3652430555556,0,1,2,2,4,-3.35719260373834
"7703",11081,-2.24,-0.01,19,24,1,0,2,2,2,1,1,0,2,2,4,4,NA,0,0,NA,9,159.073969907407,0,1,1,2,3,-2.72482618216106
"7704",11082,-4.12,-2.55,13,53,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,NA,1,1.13878472222222,0,1,1,6,3,-4.21478216416099
"7705",11085,-3.93,-1.93,19,52,0,0,8,9,1,2,2,2,8,8,8,9,2,1,0,NA,2,4.95435185185185,1,3,2,1,13,-4.18271693652911
"7706",11086,-1.37,0.69,17,23,2,0,1,1,0,9,9,5,2,2,12,12,NA,1,0,NA,5,2.67825231481481,1,1,1,6,15,-2.61557027051489
"7707",11087,-2.56,-1.21,12,27,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,NA,1,0.857141203703704,0,1,1,1,3,-3.0062675861412
"7708",11088,-3.55,-1.93,13,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,1,1.31866898148148,0,1,1,6,1,-3.74349497872172
"7709",11089,-2.75,-0.45,17,31,0,0,0,0,0,2,3,3,0,0,0,0,0,1,0,NA,1,24.2285300925926,2,1,1,2,3,-3.29628301271575
"7710",11090,-4.08,-2.53,11,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,1,1.47869212962963,0,1,2,2,1,-4.08122784448983
"7711",11091,-2.58,-1.04,21,25,0,0,4,4,2,2,2,1,1,1,3,3,3,1,0,NA,4,102.085347222222,4,1,2,2,4,-2.82592263873672
"7712",11094,-2.66,-0.75,17,28,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,NA,1,5.70001157407407,0,1,1,1,3,-3.0867555891354
"7713",11096,-3.33,-1.88,12,35,0,0,0,2,2,0,0,0,0,2,4,4,0,0,1,1085,1,1.89978009259259,0,4,1,2,4,-3.51946813438919
"7714",11097,-1.47,0.02,12,20,0,0,1,1,1,2,2,2,0,0,0,0,0,1,0,NA,2,125.11462962963,1,1,1,2,1,-2.23173999352309
"7715",11098,-2.75,-0.15,19,34,0,0,1,4,3,0,2,2,1,5,0,4,0,0,2,690,2,72.5236226851852,0,1,1,1,3,-3.46837733367982
"7716",11099,-2.34,-0.49,21,23,1,0,0,0,0,6,6,4,0,0,9,12,7,1,0,NA,5,7.60883101851852,1,1,2,2,8,-2.61557027051489
"7717",11100,-1.84,0.26,22,48,0,0,0,14,12,1,8,5,0,13,1,3,NA,1,1,444,3,24.8432986111111,1,1,1,2,16,-4.04604028434019
"7718",11101,-3.66,-1.97,13,56,0,0,0,0,0,3,8,4,0,0,0,2,1,0,0,NA,2,70.9441087962963,0,2,1,1,5,-4.3031289881357
"7719",11103,-2.74,-1.44,12,26,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,NA,1,0.845023148148148,0,1,1,1,5,-2.91952480886474
"7720",11104,-3.51,-2.1,15,35,0,0,0,0,0,0,0,0,0,0,6,6,4,0,0,NA,1,0.97587962962963,0,4,1,2,4,-3.51946813438919
"7721",11105,-1.92,-0.27,19,21,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1525,2,267.070625,1,1,1,6,1,-2.36976803238571
"7722",11107,-1.7,0.2,25,28,11,3,1,1,0,10,13,6,2,2,12,21,6,0,0,NA,3,12.9793518518519,0,1,2,2,12,-3.0867555891354
"7723",11108,-1.74,-0.22,13,21,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,NA,2,77.4961921296296,0,1,1,1,1,-2.36976803238571
"7724",11109,-2.75,-1.12,20,43,0,0,0,1,0,0,3,0,0,1,0,2,0,0,0,NA,3,237.856944444444,0,2,1,2,2,-3.8620017653581
"7725",11110,-2.96,-1.41,12,37,0,0,0,1,0,0,1,1,0,1,7,7,2,0,0,NA,1,0.582476851851852,0,1,1,2,8,-3.61445869906053
"7726",11113,-2.17,-0.45,14,24,10,0,0,0,0,5,7,5,0,0,21,22,11,1,0,NA,6,2.81158564814815,1,1,2,1,24,-2.72482618216106
"7727",11115,-1.44,-0.13,23,21,0,0,1,1,1,0,0,0,0,0,0,1,NA,0,0,NA,2,6.31267361111111,0,1,2,2,2,-2.36976803238571
"7728",11117,-2.48,-1.7,12,32,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,1,0.565185185185185,1,2,2,2,1,-3.35719260373834
"7729",11117,-2.48,-1.7,12,32,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,1,0.565185185185185,1,2,2,2,1,-3.35719260373834
"7730",11117,-2.48,-1.74,12,32,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,1,0.565185185185185,1,2,2,2,1,-3.35719260373834
"7731",11117,-2.48,-1.74,12,32,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,1,0.565185185185185,1,2,2,2,1,-3.35719260373834
"7732",11117,-2.52,-1.7,12,32,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,1,0.565185185185185,1,2,2,2,1,-3.35719260373834
"7733",11117,-2.52,-1.7,12,32,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,1,0.565185185185185,1,2,2,2,1,-3.35719260373834
"7734",11117,-2.52,-1.74,12,32,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,1,0.565185185185185,1,2,2,2,1,-3.35719260373834
"7735",11117,-2.52,-1.74,12,32,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,1,0.565185185185185,1,2,2,2,1,-3.35719260373834
"7736",11117,-2.48,-1.7,12,32,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,1,0.565185185185185,1,2,2,2,1,-3.35719260373834
"7737",11117,-2.48,-1.7,12,32,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,1,0.565185185185185,1,2,2,2,1,-3.35719260373834
"7738",11117,-2.48,-1.74,12,32,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,1,0.565185185185185,1,2,2,2,1,-3.35719260373834
"7739",11117,-2.48,-1.74,12,32,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,1,0.565185185185185,1,2,2,2,1,-3.35719260373834
"7740",11117,-2.52,-1.7,12,32,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,1,0.565185185185185,1,2,2,2,1,-3.35719260373834
"7741",11117,-2.52,-1.7,12,32,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,1,0.565185185185185,1,2,2,2,1,-3.35719260373834
"7742",11117,-2.52,-1.74,12,32,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,1,0.565185185185185,1,2,2,2,1,-3.35719260373834
"7743",11117,-2.52,-1.74,12,32,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,1,0.565185185185185,1,2,2,2,1,-3.35719260373834
"7744",11118,-2.56,-0.71,14,25,0,0,1,1,0,6,6,4,4,4,20,20,7,0,0,NA,1,0.616319444444444,0,1,2,3,15,-2.82592263873672
"7745",11119,-1.41,0.38,14,18,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,2122,1,395.993865740741,0,1,1,2,1,-1.92149873255189
"7746",11121,-2.33,-1,15,25,0,0,0,0,0,0,0,0,0,0,12,15,12,0,0,NA,1,5.88425925925926,0,4,1,3,9,-2.82592263873672
"7747",11122,-0.34,0.78,17,19,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1618,4,659.934398148148,1,1,1,2,1,-2.08258907483073
"7748",11125,-2.91,-1.25,19,30,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,NA,1,2.14520833333333,0,2,1,1,2,-3.23123437142032
"7749",11130,-3.07,-1.01,13,36,0,0,5,6,4,1,5,4,5,5,6,7,3,1,2,1654,3,218.404699074074,1,6,1,1,13,-3.56805120840666
"7750",11133,-1.84,-0.12,25,47,0,0,0,0,0,2,2,1,0,0,0,0,0,0,6,3573,1,534.043969907407,0,1,1,2,4,-4.01030140867767
"7751",11135,-4.18,-2.64,13,55,0,0,0,0,0,0,2,1,0,0,5,6,3,0,0,NA,1,1.06027777777778,0,1,1,3,4,-4.27521613463142
"7752",11136,-2.92,-1.05,25,39,0,0,0,10,NA,0,4,2,0,8,0,0,0,1,2,2712,3,256.488923611111,1,1,1,1,7,-3.70192412845671
"7753",11137,-2.46,-0.4,18,28,2,0,0,0,0,2,2,2,0,0,2,2,0,0,0,NA,3,3.79203703703704,0,1,1,6,1,-3.0867555891354
"7754",11141,-1.68,0.02,32,41,0,0,2,6,3,11,11,8,0,0,3,3,NA,1,3,931,2,11.8431712962963,5,1,2,1,15,-3.78391606866848
"7755",11142,-2.99,-0.85,18,44,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,NA,1,1.21483796296296,0,1,1,1,2,-3.89993708340941
"7756",11143,-2.46,-1.2,16,25,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,NA,1,1.16646990740741,0,1,1,2,2,-2.82592263873672
"7757",11145,-3.02,-1.18,19,32,0,0,0,0,0,3,3,2,0,0,1,1,1,0,0,NA,2,1.52665509259259,0,1,1,2,2,-3.35719260373834
"7758",11147,-1.95,0.02,19,35,0,0,0,8,1,1,10,8,0,1,0,2,2,1,1,1380,3,226.111354166667,5,1,1,2,10,-3.51946813438919
"7759",11152,-1.44,0.59,28,30,0,0,4,8,7,4,9,6,4,10,3,5,2,1,0,NA,2,3.30113425925926,3,1,1,2,12,-3.23123437142032
"7760",11153,-2.92,-1.12,15,35,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,NA,1,0.979571759259259,0,2,2,1,2,-3.51946813438919
"7761",11155,-1.44,-0.09,23,19,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,NA,3,573.233460648148,0,1,1,2,1,-2.08258907483073
"7762",11156,-2.29,-0.48,14,22,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0,NA,2,3.08982638888889,0,1,1,2,2,-2.49745946014858
"7763",11157,-2.9,-0.87,12,27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,1,0.861134259259259,0,1,1,2,1,-3.0062675861412
"7764",11160,-1.82,-0.04,26,29,0,1,4,7,1,7,8,5,2,2,2,2,0,1,0,NA,3,228.278043981481,4,1,2,1,10,-3.16156316138986
"7765",11161,-2.2,-0.54,20,25,1,0,0,0,0,5,7,5,0,0,3,3,0,0,0,NA,7,246.379340277778,0,1,1,2,6,-2.82592263873672
"7766",11162,-3.17,-0.55,18,39,0,0,1,5,2,4,6,2,1,1,4,5,4,1,0,NA,1,0.951342592592593,1,1,2,1,6,-3.70192412845671
"7767",11163,-2.7,-0.88,25,30,0,0,2,2,2,1,1,0,2,2,13,13,4,0,1,1938,2,791.01181712963,0,1,1,6,9,-3.23123437142032
"7768",11164,-1.84,-0.39,18,23,0,0,3,3,2,9,9,4,0,0,0,0,0,1,1,480,7,101.869814814815,11,1,1,3,5,-2.61557027051489
"7769",11164,-1.88,-0.26,18,23,0,0,3,3,2,9,9,4,0,0,0,0,0,1,1,480,7,101.869814814815,11,1,1,3,5,-2.61557027051489
"7770",11166,-1.87,-0.58,14,20,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,NA,2,5.8684375,1,1,1,1,3,-2.23173999352309
"7771",11167,-2.36,-0.7,22,38,0,0,2,2,2,4,4,3,2,2,4,4,1,0,0,NA,5,31.0477546296296,0,1,2,1,4,-3.6589924746523
"7772",11168,-1.46,0.28,25,29,0,0,3,3,1,3,3,1,2,2,4,7,NA,1,0,NA,2,30.5746643518518,1,1,1,2,7,-3.16156316138986
"7773",11170,-2.63,-0.46,29,52,NA,NA,1,11,6,0,5,1,1,12,8,8,5,1,5,2082,1,1.2040625,1,3,1,2,17,-4.18271693652911
"7774",11173,-2.93,-1.14,17,47,0,0,0,4,2,0,2,1,0,1,1,3,3,1,1,243,1,0.250520833333333,3,2,1,2,5,-4.01030140867767
"7775",11178,-3.71,-2.19,12,43,0,0,0,0,0,1,1,1,0,0,3,3,1,0,0,NA,1,1.17607638888889,0,1,1,6,3,-3.8620017653581
"7776",11179,-3.23,-1.72,12,32,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,NA,1,0.335219907407407,0,1,2,1,1,-3.35719260373834
"7777",11185,-3.85,-1.61,17,48,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,NA,2,3.868125,0,2,1,6,4,-4.04604028434019
"7778",11190,-1.41,0.16,22,33,0,0,1,3,1,1,5,4,0,0,2,7,NA,1,0,NA,2,1.35675925925926,5,1,2,1,11,-3.41441638792349
"7779",11191,-3,-0.87,20,39,0,0,0,0,0,2,4,3,0,0,2,3,2,0,0,NA,1,33.1017361111111,0,6,1,1,3,-3.70192412845671
"7780",11193,-2.47,-0.37,17,27,1,0,2,2,0,9,13,6,2,2,8,13,3,0,0,NA,2,31.1800462962963,0,1,1,2,13,-3.0062675861412
"7781",11194,-3.5,-1.96,11,40,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,2,28.3197337962963,0,1,1,3,1,-3.74349497872172
"7782",11196,-2.25,-0.35,19,50,0,0,2,2,0,5,11,5,0,0,14,17,5,1,0,NA,1,24.8499421296296,2,1,1,2,11,-4.11580265710674
"7783",11197,-2.5,-1.15,19,27,NA,NA,1,1,0,2,2,1,0,0,2,4,4,1,0,NA,2,17.4663657407407,3,1,1,2,7,-3.0062675861412
"7784",11199,-3.65,-1.4,25,53,0,0,0,1,0,2,4,1,0,3,0,3,1,0,0,NA,1,6.27855324074074,0,6,1,2,6,-4.21478216416099
"7785",11199,-3.65,-1.4,25,53,0,0,0,1,0,2,4,1,0,3,0,3,1,0,0,NA,1,6.27855324074074,0,6,1,2,6,-4.21478216416099
"7786",11199,-3.65,-1.36,25,53,0,0,0,1,0,2,4,1,0,3,0,3,1,0,0,NA,1,6.27855324074074,0,6,1,2,6,-4.21478216416099
"7787",11199,-3.65,-1.36,25,53,0,0,0,1,0,2,4,1,0,3,0,3,1,0,0,NA,1,6.27855324074074,0,6,1,2,6,-4.21478216416099
"7788",11199,-3.65,-1.4,25,53,0,0,0,1,0,2,4,1,0,3,0,3,1,0,0,NA,1,6.27855324074074,0,6,1,2,6,-4.21478216416099
"7789",11199,-3.65,-1.4,25,53,0,0,0,1,0,2,4,1,0,3,0,3,1,0,0,NA,1,6.27855324074074,0,6,1,2,6,-4.21478216416099
"7790",11199,-3.65,-1.36,25,53,0,0,0,1,0,2,4,1,0,3,0,3,1,0,0,NA,1,6.27855324074074,0,6,1,2,6,-4.21478216416099
"7791",11199,-3.65,-1.36,25,53,0,0,0,1,0,2,4,1,0,3,0,3,1,0,0,NA,1,6.27855324074074,0,6,1,2,6,-4.21478216416099
"7792",11199,-3.65,-1.4,25,53,0,0,0,1,0,2,4,1,0,3,0,3,1,0,0,NA,1,6.27855324074074,0,6,1,2,6,-4.21478216416099
"7793",11199,-3.65,-1.4,25,53,0,0,0,1,0,2,4,1,0,3,0,3,1,0,0,NA,1,6.27855324074074,0,6,1,2,6,-4.21478216416099
"7794",11199,-3.65,-1.36,25,53,0,0,0,1,0,2,4,1,0,3,0,3,1,0,0,NA,1,6.27855324074074,0,6,1,2,6,-4.21478216416099
"7795",11199,-3.65,-1.36,25,53,0,0,0,1,0,2,4,1,0,3,0,3,1,0,0,NA,1,6.27855324074074,0,6,1,2,6,-4.21478216416099
"7796",11199,-3.65,-1.4,25,53,0,0,0,1,0,2,4,1,0,3,0,3,1,0,0,NA,1,6.27855324074074,0,6,1,2,6,-4.21478216416099
"7797",11199,-3.65,-1.4,25,53,0,0,0,1,0,2,4,1,0,3,0,3,1,0,0,NA,1,6.27855324074074,0,6,1,2,6,-4.21478216416099
"7798",11199,-3.65,-1.36,25,53,0,0,0,1,0,2,4,1,0,3,0,3,1,0,0,NA,1,6.27855324074074,0,6,1,2,6,-4.21478216416099
"7799",11199,-3.65,-1.36,25,53,0,0,0,1,0,2,4,1,0,3,0,3,1,0,0,NA,1,6.27855324074074,0,6,1,2,6,-4.21478216416099
"7800",11200,-3.3,-1.87,15,34,0,0,1,1,0,3,4,3,0,0,0,0,0,1,0,NA,1,0.990717592592593,2,1,1,6,3,-3.46837733367982
"7801",11202,-2.76,-0.51,27,26,0,0,1,1,1,0,4,3,1,1,3,4,2,0,0,NA,4,70.7139236111111,0,4,1,2,7,-2.91952480886474
"7802",11203,-2.58,-1.03,30,57,0,0,0,1,0,1,1,1,0,0,6,7,6,1,2,1775,3,9.84761574074074,1,1,1,1,7,-4.32915136921858
"7803",11205,-1.44,0.12,13,19,0,0,0,0,0,2,2,2,0,0,0,0,0,1,0,NA,1,0.278946759259259,1,1,1,2,2,-2.08258907483073
"7804",11206,-1.71,-0.27,12,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,3,4.62623842592593,0,1,1,3,1,-2.23173999352309
"7805",11208,-2.29,-1.15,13,27,0,0,1,1,1,1,1,0,0,0,7,9,6,1,0,NA,2,64.0208796296296,1,1,2,2,7,-3.0062675861412
"7806",11209,-1.47,-0.06,18,25,0,0,0,0,0,3,9,8,0,0,6,15,2,1,0,NA,2,1.97403935185185,2,1,1,3,14,-2.82592263873672
"7807",11210,-1.58,0.03,19,24,NA,NA,3,3,2,13,13,9,6,6,10,11,3,0,1,1611,7,163.285960648148,0,1,1,1,17,-2.72482618216106
"7808",11212,-1.91,-0.13,16,22,0,0,1,1,0,3,3,2,2,2,3,3,1,0,0,NA,4,179.827905092593,0,1,1,2,3,-2.49745946014858
"7809",11215,-2.92,-0.76,21,49,0,0,2,14,8,5,8,6,1,3,0,7,7,1,2,512,3,14.6819212962963,14,1,1,2,16,-4.08122784448983
"7810",11217,-0.94,0.54,28,29,8,0,5,13,7,11,31,24,1,9,15,28,NA,1,0,NA,8,108.247488425926,4,4,1,2,33,-3.16156316138986
"7811",11217,-0.94,0.54,31,29,8,0,5,13,7,11,31,24,1,9,15,28,NA,1,0,NA,8,108.247488425926,4,4,1,2,33,-3.16156316138986
"7812",11217,-0.94,0.48,28,29,8,0,5,13,7,11,31,24,1,9,15,28,NA,1,0,NA,8,108.247488425926,4,4,1,2,33,-3.16156316138986
"7813",11217,-0.94,0.48,31,29,8,0,5,13,7,11,31,24,1,9,15,28,NA,1,0,NA,8,108.247488425926,4,4,1,2,33,-3.16156316138986
"7814",11217,-0.88,0.54,28,29,8,0,5,13,7,11,31,24,1,9,15,28,NA,1,0,NA,8,108.247488425926,4,4,1,2,33,-3.16156316138986
"7815",11217,-0.88,0.54,31,29,8,0,5,13,7,11,31,24,1,9,15,28,NA,1,0,NA,8,108.247488425926,4,4,1,2,33,-3.16156316138986
"7816",11217,-0.88,0.48,28,29,8,0,5,13,7,11,31,24,1,9,15,28,NA,1,0,NA,8,108.247488425926,4,4,1,2,33,-3.16156316138986
"7817",11217,-0.88,0.48,31,29,8,0,5,13,7,11,31,24,1,9,15,28,NA,1,0,NA,8,108.247488425926,4,4,1,2,33,-3.16156316138986
"7818",11217,-0.94,0.54,28,29,8,0,5,13,7,11,31,24,1,9,15,28,NA,1,0,NA,8,108.247488425926,4,1,1,2,33,-3.16156316138986
"7819",11217,-0.94,0.54,31,29,8,0,5,13,7,11,31,24,1,9,15,28,NA,1,0,NA,8,108.247488425926,4,1,1,2,33,-3.16156316138986
"7820",11217,-0.94,0.48,28,29,8,0,5,13,7,11,31,24,1,9,15,28,NA,1,0,NA,8,108.247488425926,4,1,1,2,33,-3.16156316138986
"7821",11217,-0.94,0.48,31,29,8,0,5,13,7,11,31,24,1,9,15,28,NA,1,0,NA,8,108.247488425926,4,1,1,2,33,-3.16156316138986
"7822",11217,-0.88,0.54,28,29,8,0,5,13,7,11,31,24,1,9,15,28,NA,1,0,NA,8,108.247488425926,4,1,1,2,33,-3.16156316138986
"7823",11217,-0.88,0.54,31,29,8,0,5,13,7,11,31,24,1,9,15,28,NA,1,0,NA,8,108.247488425926,4,1,1,2,33,-3.16156316138986
"7824",11217,-0.88,0.48,28,29,8,0,5,13,7,11,31,24,1,9,15,28,NA,1,0,NA,8,108.247488425926,4,1,1,2,33,-3.16156316138986
"7825",11217,-0.88,0.48,31,29,8,0,5,13,7,11,31,24,1,9,15,28,NA,1,0,NA,8,108.247488425926,4,1,1,2,33,-3.16156316138986
"7826",11217,-0.88,0.39,31,29,8,0,5,13,7,11,31,24,1,9,15,28,NA,1,0,NA,8,108.247488425926,4,1,1,2,33,-3.16156316138986
"7827",11220,-3.63,-2.06,17,43,0,0,0,0,0,1,1,0,0,0,4,5,1,0,0,NA,1,1.08458333333333,0,1,1,6,6,-3.8620017653581
"7828",11224,-3.29,-2.1,12,40,0,0,1,1,0,0,0,0,0,0,2,2,2,1,0,NA,1,1.01393518518519,1,2,1,1,3,-3.74349497872172
"7829",11227,-2.84,-0.42,20,41,0,0,1,7,3,0,2,1,0,3,4,10,3,1,2,2616,4,129.219340277778,6,1,1,1,12,-3.78391606866848
"7830",11228,-2.39,-0.93,14,31,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,2043,4,84.3935532407407,0,1,1,1,1,-3.29628301271575
"7831",11229,-3.22,-1.88,17,33,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,NA,1,44.3840972222222,0,2,2,1,2,-3.41441638792349
"7832",11230,-3.8,-1.58,19,53,0,0,0,0,0,3,4,2,0,0,0,1,0,0,0,NA,2,1.59201388888889,0,2,1,6,2,-4.21478216416099
"7833",11231,-2.07,0.62,20,24,1,0,5,6,NA,6,7,5,6,7,18,18,10,1,0,NA,4,143.300173611111,1,1,2,2,15,-2.72482618216106
"7834",11233,-3.7,-2.31,14,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0.81150462962963,0,1,1,1,1,-4.1496730151443
"7835",11234,-2.13,0.08,23,41,0,0,1,2,1,2,3,1,0,0,0,0,0,1,0,NA,1,1.11314814814815,4,1,2,1,3,-3.78391606866848
"7836",11235,-0.88,-0.06,29,30,0,0,2,7,5,4,9,6,3,6,7,8,2,1,1,585,1,1.09063657407407,3,1,1,2,15,-3.23123437142032
"7837",11237,-3.45,-2.08,13,40,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,0.376759259259259,0,2,1,1,1,-3.74349497872172
"7838",11239,-2.39,-0.29,16,38,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,NA,1,2.04811342592593,2,1,2,2,3,-3.6589924746523
"7839",11240,-3.14,-1.33,17,36,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,NA,1,0.476064814814815,0,1,1,1,1,-3.56805120840666
"7840",11241,-1.74,-0.9,14,19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,1,1.18913194444444,0,1,1,2,1,-2.08258907483073
"7841",11242,-0.98,0.94,27,34,0,0,8,16,11,6,13,11,6,11,4,13,9,1,5,2870,7,523.155034722222,4,1,1,2,19,-3.46837733367982
"7842",11243,-2.88,-0.32,22,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,3,64.8059606481481,0,1,1,1,1,-3.23123437142032
"7843",11244,-2.65,-1.28,16,28,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,NA,1,77.5653472222222,0,1,1,3,2,-3.0867555891354
"7844",11245,-1.62,-0.18,18,37,0,0,3,17,9,5,10,8,2,6,20,26,13,1,2,1296,2,3.26641203703704,3,6,1,2,33,-3.61445869906053
"7845",11246,-1.51,-0.08,18,25,0,0,0,2,2,0,0,0,0,0,2,2,0,1,1,469,1,135.980196759259,1,1,1,2,3,-2.82592263873672
"7846",11247,-2,-0.29,13,23,0,0,0,0,0,2,2,2,1,1,0,0,0,1,0,NA,1,2.78053240740741,1,1,1,2,2,-2.61557027051489
"7847",11248,-3.75,-2.09,11,54,0,0,0,0,0,0,0,0,0,0,4,5,2,0,0,NA,1,1.22178240740741,0,2,1,1,3,-4.24568616591301
"7848",11251,-2.32,-0.22,28,48,1,0,1,1,1,6,6,5,0,0,4,4,0,1,1,1513,2,376.329791666667,2,6,1,1,5,-4.04604028434019
"7849",11253,-3.78,-2.18,15,51,1,0,3,3,0,3,3,1,1,1,5,5,5,1,0,NA,6,78.1267476851852,2,1,1,1,8,-4.1496730151443
"7850",11255,-2.15,-0.07,17,23,0,0,0,0,0,0,2,NA,0,0,0,2,NA,0,0,NA,1,1.00420138888889,0,1,1,2,2,-2.61557027051489
"7851",11256,-2.96,-1.42,26,35,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,NA,1,42.0574652777778,1,1,1,1,1,-3.51946813438919
"7852",11257,-3.41,-1.9,18,50,0,0,0,2,1,0,0,0,0,0,2,2,0,1,1,843,1,19.5645601851852,1,6,1,1,2,-4.11580265710674
"7853",11260,-3.5,-0.69,24,55,0,1,0,1,1,5,5,2,0,1,0,0,0,1,0,NA,4,208.974351851852,1,4,1,1,4,-4.27521613463142
"7854",11261,-1.81,-0.18,14,21,0,0,1,1,1,0,0,0,0,0,3,3,1,1,0,NA,4,48.606724537037,1,1,1,2,2,-2.36976803238571
"7855",11263,-2.67,-1.47,16,24,0,0,0,0,0,2,2,2,0,0,4,4,3,0,0,NA,1,1.09163194444444,0,2,2,3,3,-2.72482618216106
"7856",11264,-2.04,-1.12,15,20,0,0,0,0,0,2,2,2,0,0,1,1,1,0,0,NA,1,1.12744212962963,0,1,1,1,1,-2.23173999352309
"7857",11266,-4.07,-2.44,14,56,0,0,0,1,0,0,1,0,0,1,2,2,1,0,0,NA,1,0.97630787037037,0,6,1,1,3,-4.3031289881357
"7858",11268,-1.71,-0.24,13,23,0,0,1,1,0,3,3,0,3,3,13,13,6,0,0,NA,1,0.767766203703704,0,1,1,1,10,-2.61557027051489
"7859",11269,-2.57,-0.81,19,30,0,0,1,1,1,3,8,8,0,1,0,7,NA,1,0,NA,1,0.853148148148148,2,1,1,2,12,-3.23123437142032
"7860",11270,-1.84,-0.31,17,21,1,0,0,0,0,3,3,1,0,0,1,1,0,0,0,NA,1,0.614907407407407,0,1,1,1,2,-2.36976803238571
"7861",11271,-1.65,0.46,15,21,NA,NA,0,0,0,1,1,NA,0,0,0,0,0,1,0,NA,1,1.16673611111111,1,1,1,2,1,-2.36976803238571
"7862",11272,-1.79,0.62,19,37,0,0,0,14,8,4,20,NA,2,17,5,6,NA,0,5,3692,2,134.151875,0,1,1,2,19,-3.61445869906053
"7863",11273,-3.56,-1.63,18,56,0,0,0,0,0,4,9,6,1,1,2,6,1,1,0,NA,1,1.23587962962963,1,1,2,2,4,-4.3031289881357
"7864",11274,-2.58,-1.16,18,28,1,0,0,0,0,3,3,3,0,0,1,1,1,0,0,NA,1,1.95747685185185,0,4,1,1,2,-3.0867555891354
